Parent site,Site custom name,Site status,Site folder,Page URL,Page status,Versions,Added,Crawl frequency,Last new,Response code,Last checked,Categories,Title,Custom title,Page notes,Last version,Last change
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/DMG/AD/Initial%20Standing%20Order-DMG.032724.pdf,monitored,1,2024-04-01T15:01:56Z,every 2 days,2024-04-01T15:26:15Z,200 OK,2026-03-02T17:44:50Z,NE,,Gee (CA:CD-DMG) - Document - Initial Standing Order,,https://versionista.com/122736/22205391/54821200/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/MAA/AD/Stipulated%20Protective%20Order%20-%20October%202021.pdf,monitored,1,2024-04-15T15:42:30Z,every 2 days,2024-04-15T15:43:07Z,200 OK,2026-03-04T07:33:29Z,NE,,Audero (CA:CD-MAA) - Document - Stipulated Protective Order,,https://versionista.com/122736/22243910/55007687/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AB/AD/4.%20Order%20re%20Civil%20Jury%20Court%20Trial%20%5B03-15-2024%5D.pdf,monitored,1,2024-04-22T14:47:09Z,every 2 days,2024-04-22T14:51:52Z,200 OK,2026-03-02T15:25:50Z,NE,,Birotte (CA:CD-AB) - Document - Order re: Civil Jury Court Trial,,https://versionista.com/122736/22266763/55102364/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AB/AD/2.%20Order%20Setting%20Scheduling%20Conference%20%20%5B03-15-2024%5D.pdf,monitored,1,2024-04-22T14:47:54Z,every 2 days,2024-04-22T14:48:10Z,200 OK,2026-03-02T07:39:11Z,NE,,Birotte (CA:CD-AB) - Document - Order Setting Scheduling Conference,,https://versionista.com/122736/22266764/55102324/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AB/AD/1.%20Standing%20Order%20in%20Civil%20Case%20%5B03-15-2024%5D.pdf,monitored,1,2024-04-22T14:48:31Z,every 2 days,2024-04-22T14:49:30Z,200 OK,2026-03-02T05:38:08Z,NE,,Birotte (CA:CD-AB) - Document - SO in Civil Cases,,https://versionista.com/122736/22266770/55102345/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/MAA/AD/MAA%20Standing%20Order%20-%20Feb%202024.pdf,monitored,1,2024-05-14T20:29:14Z,every 2 days,2024-05-14T20:30:56Z,200 OK,2026-02-28T23:23:34Z,NE,,Audero (CA:CD-MAA) - Document - Standing Order,,https://versionista.com/122736/22327963/55413546/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/WLH/AD/Standing%20Order%20for%20Newly%20Assigned%20Civil%20Cases%20rev'd%202024.04.12.pdf,monitored,1,2024-05-16T20:42:54Z,every 2 days,2024-05-16T20:43:01Z,200 OK,2026-03-02T17:51:00Z,NE,,Hsu (CA:CD-WLH) - Document - SO for Newly Assigned Civil Cases,,https://versionista.com/122736/22335445/55444889/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AS/AD/Judge%20Sagar_Joint%20Motion%20for%20Stipulated%20Protective%20Order%20(Updated%20May%202024)%20.docx,monitored,1,2024-05-28T15:18:49Z,every 2 days,2024-05-28T15:23:18Z,200 OK,2026-03-03T05:32:43Z,NE,,Sagar (CA:CD-AS) - Document - Joint Motion for Stipulated Protective Order,,https://versionista.com/122736/22364304/55598364/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/KK/AD/KK%20Civil%20Trial%20Scheduling%20Order.pdf,monitored,2,2024-06-18T19:57:46Z,every 2 days,2024-09-14T22:33:44Z,200 OK,2026-03-04T08:43:28Z,NE,,Kato (CA:CD-KK) - Document - Civil Trial Scheduling Order,,https://versionista.com/122736/22416612/57069353/,https://versionista.com/122736/22416612/57069353:0/
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/DOC/AD/ORDER%20SETTING%20SCHEDULING%20ORDER%20-rev6.2024.pdf,monitored,1,2024-07-01T15:01:08Z,every 2 days,2024-07-01T15:52:18Z,200 OK,2026-03-03T12:27:59Z,NE,,Carter (CA:CD-DOC) - Document - Order Setting Scheduling Conference,,https://versionista.com/122736/22450323/56056516/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/FWS/AD/Civil%20Standing%20Order%20UPDATED%2009-23-2024.pdf,monitored,1,2024-09-30T15:53:33Z,every 2 days,2024-09-30T15:57:43Z,200 OK,2026-03-02T19:45:58Z,NE,,Slaughter (CA:CD-FWS) - Document - Civil Standing Order,,https://versionista.com/122736/22679157/57284735/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/FWS/AD/Order%20Setting%20Scheduling%20Conference%20with%20Worksheet%20UPDATED%2009-24-2024.pdf,monitored,1,2024-09-30T15:53:58Z,every 2 days,2024-09-30T17:01:53Z,200 OK,2026-03-04T12:43:01Z,NE,,Slaughter (CA:CD-FWS) - Document - Order Setting Scheduling Conference,,https://versionista.com/122736/22679158/57285695/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SSS/AD/Civil%20Trial%20Order%20(11-04-24).pdf,monitored,1,2024-11-11T15:21:46Z,every 2 days,2024-11-11T15:22:43Z,200 OK,2026-03-02T00:45:37Z,NE,,Sykes (CA:CD-SSS) - Document - Civil Trial Order,,https://versionista.com/122736/22775773/57858730/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SSS/AD/Order%20Setting%20Scheduling%20Conference%20(11-7-2024).pdf,monitored,1,2024-11-11T15:22:13Z,every 2 days,2024-11-11T15:49:21Z,200 OK,2026-03-04T07:17:23Z,NE,,Sykes (CA:CD-SSS) - Document - Order Setting Scheduling Conference,,https://versionista.com/122736/22775774/57859040/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SSS/AD/Proposed%20Order%20to%20Amend%20Schedule%20of%20Pretrial%20and%20Trial%20Date%20Template%20(11-7-2024).docx,monitored,1,2024-11-11T15:22:55Z,every 2 days,2024-11-11T15:31:24Z,200 OK,2026-03-03T19:52:10Z,NE,,Sykes (CA:CD-SSS) - Document - Proposed Order to Amend Schedule of Pretrial and Trial Date Template,,https://versionista.com/122736/22775775/57858818/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/MWF/AD/Order%20Re%20Court%20Trial%20(Nov%202024).pdf,monitored,1,2024-11-11T16:18:45Z,every 2 days,2024-11-11T16:27:46Z,200 OK,2026-03-04T11:18:07Z,NE,,Fitzgerald (CA:CD-MWF) - Document - Order re: Court Trial,,https://versionista.com/122736/22775853/57859389/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SPG/AD/Standing%20Order%20for%20Civil%20Trial%2011-16-23.pdf,monitored,1,2024-11-18T16:17:34Z,every 2 days,2024-11-18T16:23:22Z,200 OK,2026-03-02T05:05:27Z,NE,,Garnett (CA:CD-SPG) - Document - SO for Civil Trial,,https://versionista.com/122736/22793048/57951767/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SB/AD/CMO%20Extension%20Template%20%20(8.19.22).dotx,monitored,1,2024-12-11T16:54:15Z,every 2 days,2024-12-11T16:55:41Z,200 OK,2026-03-03T07:57:08Z,NE,,Blumenfeld (CA:CD-SB) - Document - Order Continuing Deadlines in the Case Management Order,,https://versionista.com/122736/22839238/58247933/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SPG/AD/TEMPLATE%20-%20Final%20Pretrial%20Conference%20Order.docx,monitored,1,2024-12-11T19:08:23Z,every 2 days,2024-12-11T19:08:25Z,200 OK,2026-03-04T04:57:15Z,NE,,Garnett (CA:CD-SPG) - Document - Final Pretrial Conference Order,,https://versionista.com/122736/22839340/58248926/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/DDP/AD/Standing%20Order_Procedures.docx,monitored,1,2024-12-12T16:47:50Z,every 2 days,2024-12-12T16:53:54Z,200 OK,2026-03-04T01:06:18Z,NE,,Pregerson (CA:CD-DDP) - Document - SO Procedures,,https://versionista.com/122736/22841065/58263112/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/JC/AD/JC%20Atty%20Eyes%20Only%20Form%20Protective%20Order.docx,monitored,1,2024-12-12T18:22:51Z,every 2 days,2024-12-12T18:24:32Z,200 OK,2026-03-04T09:52:01Z,NE,,Chooljian (CA:CD-JC) - Document - Attorney Eyes Only Form Protective Order,,https://versionista.com/122736/22841132/58263715/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/JC/AD/JC%20Non%20Atty%20Eyes%20Only%20Form%20Protective%20Order.docx,monitored,1,2024-12-12T18:23:20Z,every 2 days,2024-12-12T18:26:07Z,200 OK,2026-03-04T15:07:03Z,NE,,Chooljian (CA:CD-JC) - Document - Non Attorney Eyes Only Form Protective Order,,https://versionista.com/122736/22841133/58263721/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SSC/AD/Stipulated%20Protective%20Order%20(WORD).docx,monitored,1,2024-12-12T18:28:17Z,every 2 days,2024-12-12T18:28:29Z,200 OK,2026-03-03T09:25:43Z,NE,,Christensen (CA:CD-SSC) - Document - Stipulated Protective Order (Word),,https://versionista.com/122736/22841137/58263739/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/GJS/AD/GJS%20Form%20Stipulated%20protective%20order%20(March%2014%2C%202019).docx,monitored,1,2024-12-12T21:52:59Z,every 2 days,2024-12-12T21:56:09Z,200 OK,2026-03-01T06:00:30Z,NE,,Standish (CA:CD-GJS) - Document - Stipulated Protective Order,,https://versionista.com/122736/22841372/58265172/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SK/AD/SK%20-%20Stipulated%20Protective%20Order%2012.10.2024%20Update%20(PDF).pdf,monitored,1,2024-12-16T16:13:32Z,every 2 days,2024-12-16T16:16:20Z,200 OK,2026-03-03T08:58:44Z,NE,,Kim (CA:CD-SK) - Document - Stipulated Protective Order ,,https://versionista.com/122736/22848691/58307763/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/JPR/AD/Scheduling%20Conference%20Order.pdf,monitored,1,2024-12-23T15:23:12Z,every 2 days,2024-12-23T15:42:09Z,200 OK,2026-03-04T03:00:31Z,NE,,Rosenbluth (CA:CD-JPR) - Document - Scheduling Conference Order,,https://versionista.com/122736/22865529/58400690/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SPG/AD/Schedule%20of%20Pretrial%20and%20Trial%20Dates%20Worksheet%20-%20as%20of%2012.30.24.pdf,monitored,1,2025-01-02T14:27:10Z,every 2 days,2025-01-02T14:28:06Z,200 OK,2026-03-03T08:06:07Z,NE,,Garnett (CA:CD-SPG) - Document - Schedule of Pretrial and Trial Dates Worksheet,,https://versionista.com/122736/22876745/58507402/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SPG/AD/Schedule%20of%20Pretrial%20and%20Trial%20Dates%20Worksheet%20for%20Class%20Actions%20-%20as%20of%2012.30.24.pdf,monitored,1,2025-01-02T14:27:55Z,every 2 days,2025-01-02T14:30:46Z,200 OK,2026-03-04T17:49:48Z,NE,,Garnett (CA:CD-SPG) - Document - Schedule of Pretrial and Trial Dates Worksheet - Class Action,,https://versionista.com/122736/22876746/58507440/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AJR/AD/Civil%20Trial%20Order%20(PDF).pdf,monitored,1,2025-01-06T15:42:39Z,every 2 days,2025-01-06T15:43:29Z,200 OK,2026-03-02T05:39:48Z,NE,,Richlin (CA:CD-AJR) - Document - Civil Trial Order,,https://versionista.com/122736/22886173/58553543/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AJR/AD/Stipulated%20Protective%20Order%20(PDF).pdf,monitored,1,2025-01-06T15:46:37Z,every 2 days,2025-01-06T16:01:29Z,200 OK,2026-03-02T10:28:37Z,NE,,Richlin (CA:CD-AJR) -Document - Stipulated Protective Order,,https://versionista.com/122736/22886174/58553739/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SPG/AD/Standing%20Order%20for%20Civil%20Cases%201-10-25%20(final)v2.pdf,monitored,1,2025-01-13T18:09:35Z,every 2 days,2025-01-13T18:11:55Z,200 OK,2026-03-04T16:41:13Z,NE,,Garnett (CA:CD-SPG) - Document - SO for Civil Cases,,https://versionista.com/122736/22900770/58644777/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/ODW/AD/2025-Patent%20Standing%20Order.pdf,monitored,1,2025-01-14T17:52:18Z,every 2 days,2025-01-14T17:53:13Z,200 OK,2026-03-04T18:57:29Z,NE,,Wright (CA:CD-ODW; CA:CDP-ODW) - Document - Patent Standing Order,,https://versionista.com/122736/22905867/58657897/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/ODW/AD/NOTICE%20Schedule%20Case%20(01-25).pdf,monitored,1,2025-01-14T17:53:07Z,every 2 days,2025-01-14T17:55:57Z,200 OK,2026-03-01T16:57:46Z,NE,,Wright (CA:CD-ODW; CA:CDP-ODW) - Document - Notice of Intent to Issue Scheduling Order,,https://versionista.com/122736/22905868/58657913/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SPG/AD/Standing%20Order%20for%20Civil%20Scheduling%20Conference%201-15-25.pdf,monitored,1,2025-01-20T17:40:06Z,every 2 days,2025-01-20T17:45:28Z,200 OK,2026-03-04T18:23:42Z,NE,,Garnett (CA:CD-SPG) - Document - SO for Civil Scheduling Conference,,https://versionista.com/122736/22925423/58740218/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SSC/AD/Civil%20Trial%20Order%20-%20Hon.%20Stephanie%20S.%20Christensen%20Rev.%201.25.pdf,monitored,1,2025-01-31T20:32:37Z,every 2 days,2025-01-31T20:39:38Z,200 OK,2026-03-04T07:26:45Z,NE,,Christensen (CA:CD-SSC) - Document - Civil Trial Order ,,https://versionista.com/122736/22948735/58892550/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/PD/AD/EXHIBIT%20A%20TEMPLATE.docx,monitored,1,2025-02-03T17:40:18Z,every 2 days,2025-02-03T17:52:56Z,200 OK,2026-03-04T13:19:34Z,NE,,Donahue (CA:CD-PD) - Document - Exhibit A Template (Schedule of Pretrial and Trial Dates),,https://versionista.com/122736/22955509/58927474/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/PD/AD/Civil%20Trial%20Order.pdf,monitored,1,2025-02-03T17:43:39Z,every 2 days,2025-02-03T17:49:52Z,200 OK,2026-03-03T20:27:02Z,NE,,Donahue (CA:CD-PD) - Document - Civil Trial Order,,https://versionista.com/122736/22955528/58927446/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AH/AD/AH-TEMPLATE%20-%20Final%20Pretrial%20Conference%20Order.pdf,monitored,1,2025-02-12T21:54:58Z,every 2 days,2025-02-12T21:59:51Z,200 OK,2026-03-03T22:50:29Z,NE,,Hwang (CA:CD-AH) - Document - Final Pretrial Conference Order Template,,https://versionista.com/122736/22980687/59054951/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/SRM/AD/TEMPLATE%20-%20Final%20Pretrial%20Conference%20Order%20-%20UPDATED%20APR%202025.docx,monitored,1,2025-04-07T15:28:03Z,every 2 days,2025-04-07T15:54:32Z,200 OK,2026-03-04T07:11:23Z,NE,,Murillo (CA:CD-SRM) - Document - Final Pretrial Conference Order,,https://versionista.com/122736/23233013/59780524/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/CV/AD/Civil%20Scheduling%20Worksheets%20Revised%203-31-25.pdf,monitored,1,2025-04-07T16:15:24Z,every 2 days,2025-04-07T16:17:39Z,200 OK,2026-03-04T12:40:06Z,NE,,Valenzuela (CA:CD-CVD) - Document - Civil Scheduling Worksheets,,https://versionista.com/122736/23233071/59780804/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/JAK/AD/Civil%20Standing%20Order%20(Revised%202025.04.07).pdf,monitored,1,2025-04-08T17:06:30Z,every 2 days,2025-04-08T17:12:07Z,200 OK,2026-03-02T07:02:07Z,NE,,Kronstadt (CA:CD-JAK; CA:CDP-JAK) - Document - Civil Standing Order,,https://versionista.com/122736/23238632/59795511/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/DTB/AD/SAMPLE%20STIPULATED%20PROTECTIVE%20ORDER.pdf,monitored,1,2025-04-08T19:12:39Z,every 2 days,2025-04-08T19:16:59Z,200 OK,2026-03-02T20:02:46Z,NE,,Bristow (CA:CD-DTB) - Document - Stipulated Protective Order,,https://versionista.com/122736/23238820/59796565/,
https://www.cacd.uscourts.gov,US:DC-CENT (CA Central District),monitored,CA - Central District,https://www.cacd.uscourts.gov/sites/default/files/documents/AH/AD/AH-Order%20Setting%20Scheduling%20Conference-5-23-25.pdf,monitored,1,2025-05-27T15:44:46Z,every 2 days,2025-05-27T16:05:53Z,200 OK,2026-03-04T16:57:49Z,NE,,Hwang (CA:CD-AH) - Document - Order Setting Scheduling Conference ,,https://versionista.com/122736/23411951/60453797/,
